date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:43:49	47958/47958	---M--	200	added ('OK')	image/jpeg	etag:%22b8601d9-bb56-55f189f899100%22	http://www.gokamilk.in/images/testi3.jpg	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/images/testi3.jpg	(from http://www.gokamilk.in/about.html)
14:43:50	44335/44335	---M--	200	added ('OK')	image/jpeg	etag:%22b8601d7-ad2f-55f189f899100%22	http://www.gokamilk.in/images/testi.jpg	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/images/testi.jpg	(from http://www.gokamilk.in/about.html)
14:43:52	32165/32165	---M--	200	added ('OK')	image/jpeg	etag:%22b8601d8-7da5-55f189f899100%22	http://www.gokamilk.in/images/testi2.jpg	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/images/testi2.jpg	(from http://www.gokamilk.in/about.html)
14:43:52	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202019%2009:13:50%20GMT	http://www.gokamilk.in/assets/bootstrap/js/bootstrap.min.js	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/assets/bootstrap/js/bootstrap.min.3d.delayed	(from http://www.gokamilk.in/about.html)
14:43:52	4998/4998	---M-Z	200	added ('OK')	text/css	etag:%22b860185-1386-55f1898fb1980-gzip%22	http://www.gokamilk.in/css/gallery.css	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/css/gallery.css	(from http://www.gokamilk.in/products.html)
14:43:53	3650/3650	---M-Z	200	added ('OK')	text/css	etag:%22b86018a-e42-55f1899199e00-gzip%22	http://www.gokamilk.in/css/zerogrid.css	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/css/zerogrid.css	(from http://www.gokamilk.in/products.html)
14:43:53	3102/3102	---M-Z	200	added ('OK')	text/css	etag:%22b860187-c1e-55f1899199e00-gzip%22	http://www.gokamilk.in/css/style4.css	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/css/style4.css	(from http://www.gokamilk.in/products.html)
14:43:56	95786/95786	---M-Z	200	added ('OK')	application/javascript	etag:%22b86017e-1762a-55f1843a08380-gzip%22	http://www.gokamilk.in/assets/js/jquery-1.11.1.min.js	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/assets/js/jquery-1.11.1.min.js	(from http://www.gokamilk.in/about.html)
14:43:57	47982/47982	---M--	200	added ('OK')	image/jpeg	etag:%22b8601da-bb6e-55f189f899100%22	http://www.gokamilk.in/images/testi4.jpg	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/images/testi4.jpg	(from http://www.gokamilk.in/about.html)
14:43:58	30058/30058	---M--	200	added ('OK')	image/jpeg	etag:%22b8601d2-756a-55f189f899100%22	http://www.gokamilk.in/images/milk-goka.jpg	C:/My%20Web%20Sites/dairy%20farm%20new/www.gokamilk.in/images/milk-goka.jpg	(from http://www.gokamilk.in/products.html)
